,ITEM_NAME,ITEM_BRAND,ITEM_PRICE,ITEM_IMG,CATEGORY,ITEM_STATUES,YEAR,MONTH
587,Cream21 Body Lotion For Normal Skin 400 ml,Cream 21,26.75,"https://www.nahdionline.com/media/catalog/product/1/0/100490140_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
588,Cream21 Body Lotion For Dry Skin 400 ml,Cream 21,26.75,"https://www.nahdionline.com/media/catalog/product/1/0/100490158_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
589,Cream21 Body Lotion For Ultra Dry Skin 400 ml,Cream 21,26.75,"https://www.nahdionline.com/media/catalog/product/1/0/100490166_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
590,Dove Shower Gel Deeply Nourishing 250 ml With Loofah,Dove,26.78,"https://www.nahdionline.com/media/catalog/product/1/0/100562203_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
591,Dove Nourishing Beauty Shower Go Fresh 250 ml With Loofah,Dove,26.78,"https://www.nahdionline.com/media/catalog/product/1/0/100616013_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
592,Natura Siberica Shower Gel Vitamin For Skin 400 ml,Natura Siberica,26.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259530_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
593,Natura Siberica Shower Gel Firming Skin Anti-Stress 400 ml,Natura Siberica,26.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259521_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
594,Lifebuoy Body Wash Cool Fresh 500 ml,Lifebuoy,26.96,"https://www.nahdionline.com/media/catalog/product/1/0/100583629_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
595,Lifebuoy Body Wash Nature 500 ml,Lifebuoy,26.96,"https://www.nahdionline.com/media/catalog/product/1/0/100561745_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
596,Lifebuoy Body Wash Mild Care 500 ml,Lifebuoy,26.96,"https://www.nahdionline.com/media/catalog/product/1/0/100561737_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
597,Lifebuoy Body Wash Total 500 ml,Lifebuoy,26.96,"https://www.nahdionline.com/media/catalog/product/1/0/100548461_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
598,Nivea Care Nourishing Cream 200 ml,Nivea,26.99,"https://www.nahdionline.com/media/catalog/product/1/0/101139861_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
599,Nivea Care Fairness Cream 200 ml,Nivea,26.99,"https://www.nahdionline.com/media/catalog/product/1/0/101139845_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
600,Wadi Alnahl Body Oil Roses Oil 125 ml,Wadi Alnahl,27.3,"https://www.nahdionline.com/media/catalog/product/1/0/100626131_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
601,Stives Collagen-Elastin (340) 283 gm,Stives,27.3,"https://www.nahdionline.com/media/catalog/product/1/0/100554991_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
602,Nivea Body Lotion Natural Fairness 625 ml,Nivea,27.52,"https://www.nahdionline.com/media/catalog/product/1/0/100686425_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
603,Nivea Body Lotion Nourishing 625 ml ,Nivea,27.52,"https://www.nahdionline.com/media/catalog/product/1/0/100686417_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
604,Nivea Body Lotion Smooth sensation 625 ml,Nivea,27.52,"https://www.nahdionline.com/media/catalog/product/1/0/100686388_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
605,Nivea Body Lotion Cocoa Butter 625 ml,Nivea,27.52,"https://www.nahdionline.com/media/catalog/product/1/0/100883082_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
606,Natura Siberica Bath Salt Revitalizing 600 G,Natura Siberica,28.25,"https://www.nahdionline.com/media/catalog/product/1/0/101498012_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
607,Alwadi Body Back Loofa With 2 Wings,Alwadi,28.3,"https://www.nahdionline.com/media/catalog/product/1/0/100926679_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
608,Nivea Cream Soft 300 ml,Nivea,28.3,"https://www.nahdionline.com/media/catalog/product/1/0/100573789_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
609,Glysolid Musk Body Lotion 500 ml,Glysolid,28.3,"https://www.nahdionline.com/media/catalog/product/1/0/100928746_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
610,Nivea Cream Family X Large 400 ml,Nivea,28.3,"https://www.nahdionline.com/media/catalog/product/1/0/100575557_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
611,Vaseline Body Lotion Healthy Even Tone 400 ml,Vaseline,28.35,"https://www.nahdionline.com/media/catalog/product/1/0/100626431_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
612,Nivea Shower Gel Pure Fresh 500 ml,Nivea,29.35,"https://www.nahdionline.com/media/catalog/product/1/0/101036133_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
613,Nivea Shower Gel Active Clean For Men 500 ml,Nivea,29.35,"https://www.nahdionline.com/media/catalog/product/1/0/101068514_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
614,Nivea power Fruit Fresh 500 ml,Nivea,29.4,"https://www.nahdionline.com/media/catalog/product/1/0/100893854_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
615,Stives Blemish Control Apricot Scrub 170 gm,Stives,29.4,"https://www.nahdionline.com/media/catalog/product/1/0/101152556_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
616,Stives Even Bright Lemon & Mandarin Scrub 170 gm,Stives,29.4,"https://www.nahdionline.com/media/catalog/product/1/0/101152521_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
617,Stives Fresh Skin Apricot Scrub 170 gm,Stives,29.4,"https://www.nahdionline.com/media/catalog/product/1/0/101152548_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
618,Stives Nourishing Oatmeal Scurb + Mask 170 gm,Stives,29.4,"https://www.nahdionline.com/media/catalog/product/1/0/101152530_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
619,Stives Blackedhead Clearing Green Tea Scrub 170 gm,Stives,29.4,"https://www.nahdionline.com/media/catalog/product/1/0/101152513_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
620,Nivea Shower Gel Pure Impact Men 500 ml,Nivea,29.4,"https://www.nahdionline.com/media/catalog/product/1/0/100847541_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
621,Nivea Body Lotion Body Firming Moisturizing 400 ml,Nivea,29.88,"https://www.nahdionline.com/media/catalog/product/1/0/100533795_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
622,Natura Siberica Beauty Shower Gel Polar Blueberry 400 ml,Natura Siberica,29.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259505_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
623,Natura Siberica Relaxing Shower Gel Tundra Flowers 400 ml,Natura Siberica,29.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259513_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
624,Neutrogena Hydro Boost Express Body Spray Normal Skin 200 ml,Neutrogena,29.95,"https://www.nahdionline.com/media/catalog/product/1/0/101304185_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
625,Beesline Roll On Deo Fragrance Free 50 ml,Beesline,30.45,"https://www.nahdionline.com/media/catalog/product/1/0/100957361_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
626,Dove Derma Spa Body Lotion Oxygen Moisturizer 200 ml,Dove,30.5,"https://www.nahdionline.com/media/catalog/product/1/0/101159133_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
627,Lux Shower Mousse Skin Renewal Fig Exrt And Geranium Oil 200 ML,Lux,30.95,"https://www.nahdionline.com/media/catalog/product/1/0/101488199_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
628,Lux Shower Mousse Glowskin Lotus Hon 200 ML,Lux,30.95,"https://www.nahdionline.com/media/catalog/product/1/0/101488181_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
629,Alwadi Natural Bath Set (Exfoliating Loofah + Slippers),Alwadi,31.4,"https://www.nahdionline.com/media/catalog/product/1/0/101266369_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
630,Stives Body Lotion Soft & Silky Coconut Milk 621 ml,Stives,31.4,"https://www.nahdionline.com/media/catalog/product/1/0/101152572_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
631,Stives Body Lotion Intensive Healing CranBerry and Grape Oil 621 ml,Stives,31.4,"https://www.nahdionline.com/media/catalog/product/1/0/101152564_0_3.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
632,Jergens Body Lotion Musk 600 ml,Jergens,31.45,"https://www.nahdionline.com/media/catalog/product/1/0/100531845_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
633,Jergens Body Lotion Skin Age Defying 600 ml,Jergens,31.45,"https://www.nahdionline.com/media/catalog/product/1/0/100532151_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
634,Jergens Body Lotion Daily Moisture 600 ml,Jergens,31.45,"https://www.nahdionline.com/media/catalog/product/1/0/100735266_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
635,Jergens Body Lotion Ultra Healing 600 ml,Jergens,31.45,"https://www.nahdionline.com/media/catalog/product/1/0/100531853_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
636,Venous Cream Apricot Scrub Face & Body 600 gm,Venous,31.45,"https://www.nahdionline.com/media/catalog/product/1/0/100579283_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
637,Jergens Body Lotion Moisturizing Aloe Relief 600 ml,Jergens,31.45,"https://www.nahdionline.com/media/catalog/product/1/0/100532143_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
638,Clean & Clear Scrub Daily Facial Shine Control 150 ml,Clean&Clear,31.45,"https://www.nahdionline.com/media/catalog/product/1/0/100578096_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
639,Dr.Oil - Sweet Almond Oil For Hair & Skin 100 ml,Dr.Oil,31.46,"https://www.nahdionline.com/media/catalog/product/1/0/101228602_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
640,Dr.Oil - Bitter Almond Oil For Hair & Skin 100 ml,Dr.Oil,31.46,"https://www.nahdionline.com/media/catalog/product/1/0/101228581_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
641,Neutrogena Scrub Visibly Clear Black Head Eliminating 150 ml 31903,Neutrogena,31.46,"https://www.nahdionline.com/media/catalog/product/1/0/100490861_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
642,Lux Shower Gel Secret Bilss 700 ml,Lux,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/100975606_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
643,Nivea Night Cream Urban Skin Detox 50 ml,Nivea,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/101254131_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
644,Nivea Day Cream Urban Skin Detox 50 ml,Nivea,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/101254122_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
645,Lux Shower Gel Velvet Jasmine Touch Soft & Smooth 700 ml,Lux,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/100975622_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
646,Lux Shower Gel Soft Rose Touch Soft & Smooth 700 ml,Lux,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/100975614_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
647,Lux Shower Gel Magical Beauty 700 ml,Lux,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/100975593_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
648,Lifebuoy Body Wash Oud Protect 500 ML,Lifebuoy,31.69,"https://www.nahdionline.com/media/catalog/product/1/0/101488121_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
649,Lifebuoy Body Wash Green Tea And Alovera 500 ML,Lifebuoy,31.69,"https://www.nahdionline.com/media/catalog/product/1/0/101488113_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
650,Lifebuoy Body Wash Sea Minerals & Salt 500 ML,Lifebuoy,31.69,"https://www.nahdionline.com/media/catalog/product/1/0/101488092_0_2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
651,Loreal Skin Expert Clay Massque Lissant Argile Pure 50 ml,Loreal,31.95,"https://www.nahdionline.com/media/catalog/product/1/0/101110487_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
652,Loreal Pure Clay Mask Clears Blackheads 50 ml,Loreal,31.95,"https://www.nahdionline.com/media/catalog/product/1/0/101254077_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
653,Loreal Skin Expert Clay Massque Purifiant Argile Pure 50 ml,Loreal,31.95,"https://www.nahdionline.com/media/catalog/product/1/0/101110479_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
654,Loreal Pure Clay Mask Evens & Lightens Skin Tone 50 ml,Loreal,31.95,"https://www.nahdionline.com/media/catalog/product/1/0/101254085_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
655,Loreal Skin Expert Clay Massque Detox Argile Pure 50 ml,Loreal,31.95,"https://www.nahdionline.com/media/catalog/product/1/0/101110461_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
656,Neutrogena Visibly Clear Pore&Shine Daily Scrub 150 ml,Neutrogena,32.25,"https://www.nahdionline.com/media/catalog/product/1/0/100900727_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
657,Johnson Anti Bac 3 in 1 Sea Salt Body Wash 400 ML,Johnson & Johnson,32.5,"https://www.nahdionline.com/media/catalog/product/1/0/101488252_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
658,Johnson Anti Bac 3 in 1 Almond Body Wash 400 ML,Johnson & Johnson,32.5,"https://www.nahdionline.com/media/catalog/product/1/0/101488236_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
659,Martini Loofah Clove 404150,Martini,32.55,"https://www.nahdionline.com/media/catalog/product/1/0/100549607_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
660,Axe Shower Mousse Oud And Vanilla 200 ML,Axe,32.95,"https://www.nahdionline.com/media/catalog/product/1/0/101488210_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
661,Axe Shower Mousse Bergamot 200 ML,Axe,32.95,"https://www.nahdionline.com/media/catalog/product/1/0/101488201_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
662,Dove Shower Mousse Argan Oil Oil 200 ML,Dove,32.95,"https://www.nahdionline.com/media/catalog/product/1/0/101488172_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
663,Dove Shower Mousse Rose Oil 200 ML,Dove,32.95,"https://www.nahdionline.com/media/catalog/product/1/0/101488164_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
664,Bio Oil Dry Skin Gel 50 ml,Bio-Oil,33.5,"https://www.nahdionline.com/media/catalog/product/1/0/101364284_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
